Date ,Time,Customer 15 minute
6/9/2015,0330,1323.52
6/9/2015,0345,1386.24
6/9/2015,0400,1450.96
6/9/2015,0415,1435.84
6/9/2015,0430,1431.68
6/9/2015,0445,1435.04
6/9/2015,0500,1450.48
6/9/2015,0515,1911.76
6/9/2015,0530,2568.64
6/9/2015,0545,2446.00
6/9/2015,0600,2284.64
6/9/2015,0615,2435.20
6/9/2015,0630,2621.20
6/9/2015,0645,2772.32
6/9/2015,0700,2766.48
6/9/2015,0715,2643.84
6/9/2015,0730,2526.24
6/9/2015,0745,2505.60
6/9/2015,0800,2400.48
6/9/2015,0815,2294.16
6/9/2015,0830,2235.44
6/9/2015,0845,2396.48
6/9/2015,0900,2538.48
6/9/2015,0915,2394.96
6/9/2015,0930,2294.64
6/9/2015,0945,2097.12
6/9/2015,1000,1946.40
6/9/2015,1015,1586.48
6/9/2015,1030,1492.32
6/9/2015,1045,2108.56
6/9/2015,1100,2475.44
6/9/2015,1115,2557.84
6/9/2015,1130,2519.04
6/9/2015,1145,2100.00
6/9/2015,1200,1935.20
6/9/2015,1215,2013.44
6/9/2015,1230,2197.76
6/9/2015,1245,1912.00
6/9/2015,1300,1974.24
6/9/2015,1315,2093.92
6/9/2015,1330,2239.60
6/9/2015,1345,2559.92
6/9/2015,1400,2647.04
6/9/2015,1415,2110.96
6/9/2015,1430,2323.84
6/9/2015,1445,2735.84
6/9/2015,1500,2689.76
6/9/2015,1515,2619.20
6/9/2015,1530,2613.04
6/9/2015,1545,2117.44
6/9/2015,1600,1805.68
6/9/2015,1615,1884.72
6/9/2015,1630,2010.16
6/9/2015,1645,2037.92
6/9/2015,1700,2118.32
6/9/2015,1715,2106.24
6/9/2015,1730,2123.52
6/9/2015,1745,2183.84
6/9/2015,1800,2221.20
6/9/2015,1815,1946.16
6/9/2015,1830,1738.08
6/9/2015,1845,1650.48
6/9/2015,1900,1565.84
6/9/2015,1915,1524.48
6/9/2015,1930,1555.52
6/9/2015,1945,1591.84
6/9/2015,2000,1629.44
6/9/2015,2015,1628.48
6/9/2015,2030,1592.24
6/9/2015,2045,1566.80
6/9/2015,2100,1531.04
6/9/2015,2115,1086.56
6/9/2015,2130,986.64
6/9/2015,2145,953.04
6/9/2015,2200,964.80
6/9/2015,2215,938.88
6/9/2015,2230,931.92
6/9/2015,2245,930.40
6/9/2015,2300,935.68
6/9/2015,2315,884.08
6/9/2015,2330,864.64
6/9/2015,2345,872.08
6/9/2015,2400,929.84
6/10/2015,0015,943.04
6/10/2015,0030,1075.28
6/10/2015,0045,1096.96
6/10/2015,0100,1083.12
6/10/2015,0115,1103.28
6/10/2015,0130,1081.76
6/10/2015,0145,1110.24
6/10/2015,0200,1136.24
6/10/2015,0215,1132.64
6/10/2015,0230,1124.56
6/10/2015,0245,1131.76
6/10/2015,0300,1117.92
6/10/2015,0315,1087.20
6/10/2015,0330,1064.64
6/10/2015,0345,1054.88
6/10/2015,0400,1103.04
6/10/2015,0415,1113.76
6/10/2015,0430,1195.76
6/10/2015,0445,1253.76
6/10/2015,0500,1311.68
6/10/2015,0515,2034.72
6/10/2015,0530,2635.44
6/10/2015,0545,2692.08
6/10/2015,0600,2637.20
6/10/2015,0615,2692.80
6/10/2015,0630,2841.04
6/10/2015,0645,2907.28
6/10/2015,0700,2987.04
6/10/2015,0715,2928.24
6/10/2015,0730,2853.44
6/10/2015,0745,2732.00
6/10/2015,0800,2737.04
6/10/2015,0815,2680.32
6/10/2015,0830,2418.80
6/10/2015,0845,2369.04
6/10/2015,0900,2260.96
6/10/2015,0915,2544.00
6/10/2015,0930,2439.84
6/10/2015,0945,2495.68
6/10/2015,1000,2522.88
6/10/2015,1015,2690.32
6/10/2015,1030,2649.44
6/10/2015,1045,2689.76
6/10/2015,1100,2615.28
6/10/2015,1115,2639.52
6/10/2015,1130,2681.20
6/10/2015,1145,2637.68
6/10/2015,1200,2356.72
6/10/2015,1215,2037.76
6/10/2015,1230,2229.04
6/10/2015,1245,2468.00
6/10/2015,1300,2533.92
6/10/2015,1315,2551.52
6/10/2015,1330,2586.80
6/10/2015,1345,2553.20
6/10/2015,1400,2366.40
6/10/2015,1415,2352.08
6/10/2015,1430,2429.84
6/10/2015,1445,2507.60
6/10/2015,1500,2724.08
6/10/2015,1515,2651.76
6/10/2015,1530,2344.00
6/10/2015,1545,2513.04
6/10/2015,1600,2346.80
6/10/2015,1615,2478.88
6/10/2015,1630,2623.44
6/10/2015,1645,2456.16
6/10/2015,1700,2420.40
6/10/2015,1715,2342.72
6/10/2015,1730,2260.80
6/10/2015,1745,2309.92
6/10/2015,1800,2285.76
6/10/2015,1815,2259.20
6/10/2015,1830,1914.08
6/10/2015,1845,2100.88
6/10/2015,1900,2024.08
6/10/2015,1915,1744.40
6/10/2015,1930,1778.56
6/10/2015,1945,1890.72
6/10/2015,2000,1958.72
6/10/2015,2015,1958.80
6/10/2015,2030,1965.12
6/10/2015,2045,1920.88
6/10/2015,2100,1903.84
6/10/2015,2115,1819.20
6/10/2015,2130,1779.60
6/10/2015,2145,1776.16
6/10/2015,2200,1769.28
6/10/2015,2215,1381.60
6/10/2015,2230,1312.40
6/10/2015,2245,1289.76
6/10/2015,2300,1287.12
6/10/2015,2315,1301.44
6/10/2015,2330,1274.56
6/10/2015,2345,1303.44
6/10/2015,2400,1308.64
6/11/2015,0015,1304.88
6/11/2015,0030,1274.56
6/11/2015,0045,1240.96
6/11/2015,0100,1266.16
6/11/2015,0115,1309.76
6/11/2015,0130,1278.40
6/11/2015,0145,1275.92
6/11/2015,0200,1279.60
6/11/2015,0215,1248.72
6/11/2015,0230,1219.76
6/11/2015,0245,1219.44
6/11/2015,0300,1229.20
6/11/2015,0315,1224.88
6/11/2015,0330,1212.00
6/11/2015,0345,1205.28
6/11/2015,0400,1167.12
6/11/2015,0415,1195.12
6/11/2015,0430,1211.20
6/11/2015,0445,1254.40
6/11/2015,0500,1326.72
6/11/2015,0515,2073.68
6/11/2015,0530,2599.52
6/11/2015,0545,2383.92
6/11/2015,0600,2230.00
6/11/2015,0615,2321.60
6/11/2015,0630,2459.36
6/11/2015,0645,2543.60
6/11/2015,0700,2612.72
6/11/2015,0715,2530.56
6/11/2015,0730,2545.92
6/11/2015,0745,2580.16
6/11/2015,0800,2499.12
6/11/2015,0815,2570.72
6/11/2015,0830,2385.84
6/11/2015,0845,2496.80
6/11/2015,0900,2425.28
6/11/2015,0915,2384.96
6/11/2015,0930,2473.36
6/11/2015,0945,2283.68
6/11/2015,1000,1956.72
6/11/2015,1015,1981.20
6/11/2015,1030,1864.96
6/11/2015,1045,2157.28
6/11/2015,1100,1775.28
6/11/2015,1115,2328.00
6/11/2015,1130,2400.00
6/11/2015,1145,2571.60
6/11/2015,1200,2368.80
6/11/2015,1215,2373.28
6/11/2015,1230,2205.44
6/11/2015,1245,2449.92
6/11/2015,1300,2445.12
6/11/2015,1315,2175.52
6/11/2015,1330,2082.16
6/11/2015,1345,1803.20
6/11/2015,1400,1894.96
6/11/2015,1415,1910.08
6/11/2015,1430,2042.64
6/11/2015,1445,2320.08
6/11/2015,1500,2308.16
6/11/2015,1515,2243.28
6/11/2015,1530,2482.40
6/11/2015,1545,2408.16
6/11/2015,1600,2551.68
6/11/2015,1615,2409.12
6/11/2015,1630,2213.68
6/11/2015,1645,2205.28
6/11/2015,1700,2498.88
6/11/2015,1715,2655.04
6/11/2015,1730,2628.80
6/11/2015,1745,2519.36
6/11/2015,1800,2243.92
6/11/2015,1815,1875.68
6/11/2015,1830,1864.24
6/11/2015,1845,1889.84
6/11/2015,1900,1840.64
6/11/2015,1915,2027.60
6/11/2015,1930,2068.72
6/11/2015,1945,2077.28
6/11/2015,2000,1956.56
6/11/2015,2015,1813.12
6/11/2015,2030,1710.40
6/11/2015,2045,1683.92
6/11/2015,2100,1785.20
6/11/2015,2115,1666.08
6/11/2015,2130,1639.28
6/11/2015,2145,1653.20
6/11/2015,2200,1641.36
6/11/2015,2215,1156.08
6/11/2015,2230,1095.28
6/11/2015,2245,1078.08
6/11/2015,2300,1065.20
6/11/2015,2315,1053.20
6/11/2015,2330,1064.72
6/11/2015,2345,1085.68
6/11/2015,2400,1075.60
6/12/2015,0015,1142.72
6/12/2015,0030,1068.56
6/12/2015,0045,1068.24
6/12/2015,0100,1149.20
6/12/2015,0115,1084.64
6/12/2015,0130,1111.44
6/12/2015,0145,1138.40
6/12/2015,0200,1177.20
6/12/2015,0215,1176.72
6/12/2015,0230,1192.56
6/12/2015,0245,1188.40
6/12/2015,0300,1202.08
6/12/2015,0315,1180.24
6/12/2015,0330,1206.48
6/12/2015,0345,1189.76
6/12/2015,0400,1216.88
6/12/2015,0415,1197.04
6/12/2015,0430,1234.56
6/12/2015,0445,1230.08
6/12/2015,0500,1223.04
6/12/2015,0515,1918.16
6/12/2015,0530,2097.20
6/12/2015,0545,2032.56
6/12/2015,0600,1978.24
6/12/2015,0615,2203.04
6/12/2015,0630,2369.52
6/12/2015,0645,2389.92
6/12/2015,0700,2339.84
6/12/2015,0715,2346.00
6/12/2015,0730,2358.72
6/12/2015,0745,2309.36
6/12/2015,0800,2319.92
6/12/2015,0815,2245.44
6/12/2015,0830,2197.28
6/12/2015,0845,2192.80
6/12/2015,0900,2212.00
6/12/2015,0915,2337.44
6/12/2015,0930,2375.44
6/12/2015,0945,1977.84
6/12/2015,1000,1939.20
6/12/2015,1015,1959.60
6/12/2015,1030,1953.68
6/12/2015,1045,1883.52
6/12/2015,1100,1771.76
6/12/2015,1115,1734.08
6/12/2015,1130,1773.84
6/12/2015,1145,1754.24
6/12/2015,1200,1736.32
6/12/2015,1215,1811.52
6/12/2015,1230,1833.36
6/12/2015,1245,1758.24
6/12/2015,1300,1673.92
6/12/2015,1315,1680.56
6/12/2015,1330,1812.64
6/12/2015,1345,1825.68
6/12/2015,1400,1755.28
6/12/2015,1415,1764.48
6/12/2015,1430,1779.04
6/12/2015,1445,1723.44
6/12/2015,1500,1702.72
6/12/2015,1515,1805.20
6/12/2015,1530,1789.92
6/12/2015,1545,1709.84
6/12/2015,1600,1657.12
6/12/2015,1615,1748.72
6/12/2015,1630,1831.44
6/12/2015,1645,1869.68
6/12/2015,1700,1859.20
6/12/2015,1715,1996.24
6/12/2015,1730,1973.84
6/12/2015,1745,2010.00
6/12/2015,1800,2185.68
6/12/2015,1815,1984.96
6/12/2015,1830,1839.92
6/12/2015,1845,1857.28
6/12/2015,1900,1891.20
6/12/2015,1915,1957.28
6/12/2015,1930,2016.32
6/12/2015,1945,2077.76
6/12/2015,2000,2052.80
6/12/2015,2015,2060.72
6/12/2015,2030,2069.12
6/12/2015,2045,1964.08
6/12/2015,2100,1889.28
6/12/2015,2115,1753.92
6/12/2015,2130,1602.64
6/12/2015,2145,1564.48
6/12/2015,2200,1577.28
6/12/2015,2215,1314.88
6/12/2015,2230,1252.08
6/12/2015,2245,1244.40
6/12/2015,2300,1238.48
6/12/2015,2315,1226.16
6/12/2015,2330,1242.24
6/12/2015,2345,1096.96
6/12/2015,2400,1104.88
6/13/2015,0015,1111.04
6/13/2015,0030,1045.28
6/13/2015,0045,1024.48
6/13/2015,0100,1025.52
6/13/2015,0115,1027.68
6/13/2015,0130,1023.84
6/13/2015,0145,1061.92
6/13/2015,0200,1063.44
6/13/2015,0215,1060.40
6/13/2015,0230,1040.32
6/13/2015,0245,1134.08
6/13/2015,0300,1270.48
6/13/2015,0315,1340.40
6/13/2015,0330,1284.32
6/13/2015,0345,1206.32
6/13/2015,0400,1207.52
6/13/2015,0415,1258.72
6/13/2015,0430,1255.84
6/13/2015,0445,1316.40
6/13/2015,0500,1315.28
6/13/2015,0515,1731.04
6/13/2015,0530,1984.80
6/13/2015,0545,1972.88
6/13/2015,0600,1906.56
6/13/2015,0615,2102.80
6/13/2015,0630,2264.16
6/13/2015,0645,2316.72
6/13/2015,0700,2281.68
6/13/2015,0715,2247.12
6/13/2015,0730,2243.04
6/13/2015,0745,2166.96
6/13/2015,0800,2093.68
6/13/2015,0815,1995.28
6/13/2015,0830,1930.88
6/13/2015,0845,1877.12
6/13/2015,0900,1868.64
6/13/2015,0915,1880.40
6/13/2015,0930,1764.72
6/13/2015,0945,1737.60
6/13/2015,1000,1745.20
6/13/2015,1015,1746.40
6/13/2015,1030,1628.56
6/13/2015,1045,1599.12
6/13/2015,1100,1593.04
6/13/2015,1115,1618.96
6/13/2015,1130,1613.60
6/13/2015,1145,1593.20
6/13/2015,1200,1578.96
6/13/2015,1215,1549.68
6/13/2015,1230,1640.24
6/13/2015,1245,1631.84
6/13/2015,1300,1534.08
6/13/2015,1315,1512.08
6/13/2015,1330,1588.48
6/13/2015,1345,1600.64
6/13/2015,1400,1587.68
6/13/2015,1415,1547.92
6/13/2015,1430,1554.48
6/13/2015,1445,1513.60
6/13/2015,1500,1498.64
6/13/2015,1515,1531.76
6/13/2015,1530,1572.88
6/13/2015,1545,1582.08
6/13/2015,1600,1586.08
6/13/2015,1615,1661.12
6/13/2015,1630,1814.48
6/13/2015,1645,1845.84
6/13/2015,1700,1856.64
6/13/2015,1715,1871.92
6/13/2015,1730,1933.20
6/13/2015,1745,2082.16
6/13/2015,1800,2055.60
6/13/2015,1815,1846.40
6/13/2015,1830,1705.28
6/13/2015,1845,1715.84
6/13/2015,1900,1743.92
6/13/2015,1915,1751.68
6/13/2015,1930,1783.36
6/13/2015,1945,1802.16
6/13/2015,2000,1823.36
6/13/2015,2015,1858.88
6/13/2015,2030,1842.64
6/13/2015,2045,1824.72
6/13/2015,2100,1797.92
6/13/2015,2115,1541.36
6/13/2015,2130,1393.28
6/13/2015,2145,1329.52
6/13/2015,2200,1202.08
6/13/2015,2215,1138.56
6/13/2015,2230,1119.76
6/13/2015,2245,1111.52
6/13/2015,2300,1093.52
6/13/2015,2315,1053.76
6/13/2015,2330,1025.28
6/13/2015,2345,986.88
6/13/2015,2400,981.68
6/14/2015,0015,1027.20
6/14/2015,0030,1039.12
6/14/2015,0045,1043.12
6/14/2015,0100,1037.28
6/14/2015,0115,1035.84
6/14/2015,0130,1038.96
6/14/2015,0145,1028.32
6/14/2015,0200,1078.08
6/14/2015,0215,1062.72
6/14/2015,0230,1040.72
6/14/2015,0245,1061.52
6/14/2015,0300,885.20
6/14/2015,0315,859.20
6/14/2015,0330,889.20
6/14/2015,0345,901.12
6/14/2015,0400,995.28
6/14/2015,0415,994.72
6/14/2015,0430,1033.68
6/14/2015,0445,1192.16
6/14/2015,0500,1234.48
6/14/2015,0515,1695.60
6/14/2015,0530,2333.28
6/14/2015,0545,2164.00
6/14/2015,0600,1977.28
6/14/2015,0615,2144.56
6/14/2015,0630,2253.84
6/14/2015,0645,2280.16
6/14/2015,0700,2226.48
6/14/2015,0715,2214.56
6/14/2015,0730,2382.32
6/14/2015,0745,2356.56
6/14/2015,0800,2184.32
6/14/2015,0815,2005.60
6/14/2015,0830,1936.56
6/14/2015,0845,1950.24
6/14/2015,0900,1935.12
6/14/2015,0915,1938.64
6/14/2015,0930,1930.48
6/14/2015,0945,1798.48
6/14/2015,1000,1829.20
6/14/2015,1015,1714.08
6/14/2015,1030,1745.60
6/14/2015,1045,1823.04
6/14/2015,1100,1678.64
6/14/2015,1115,1585.28
6/14/2015,1130,1597.60
6/14/2015,1145,1720.80
6/14/2015,1200,1793.44
6/14/2015,1215,1690.16
6/14/2015,1230,1679.20
6/14/2015,1245,1673.36
6/14/2015,1300,1618.40
6/14/2015,1315,1645.60
6/14/2015,1330,1703.28
6/14/2015,1345,1662.48
6/14/2015,1400,1610.72
6/14/2015,1415,1601.20
6/14/2015,1430,1701.44
6/14/2015,1445,1647.12
6/14/2015,1500,1611.28
6/14/2015,1515,1741.04
6/14/2015,1530,1765.52
6/14/2015,1545,1774.00
6/14/2015,1600,1773.84
6/14/2015,1615,1789.20
6/14/2015,1630,1870.08
6/14/2015,1645,1929.92
6/14/2015,1700,2095.84
6/14/2015,1715,2072.08
6/14/2015,1730,2131.68
6/14/2015,1745,2236.16
6/14/2015,1800,2199.84
6/14/2015,1815,1957.68
6/14/2015,1830,1855.20
6/14/2015,1845,1889.60
6/14/2015,1900,1949.52
6/14/2015,1915,2019.92
6/14/2015,1930,1948.08
6/14/2015,1945,1776.56
6/14/2015,2000,1632.00
6/14/2015,2015,1411.04
6/14/2015,2030,1252.72
6/14/2015,2045,1453.12
6/14/2015,2100,1614.00
6/14/2015,2115,1596.24
6/14/2015,2130,1592.24
6/14/2015,2145,1545.04
6/14/2015,2200,1495.84
6/14/2015,2215,1250.56
6/14/2015,2230,1192.72
6/14/2015,2245,1160.08
6/14/2015,2300,1149.52
6/14/2015,2315,1152.08
6/14/2015,2330,1181.36
6/14/2015,2345,1125.60
6/14/2015,2400,1110.88
6/15/2015,0015,1097.52
6/15/2015,0030,1022.40
6/15/2015,0045,983.28
6/15/2015,0100,975.84
6/15/2015,0115,978.96
6/15/2015,0130,986.72
6/15/2015,0145,1037.28
6/15/2015,0200,1009.44
6/15/2015,0215,1006.16
6/15/2015,0230,998.56
6/15/2015,0245,1008.72
6/15/2015,0300,1019.12
6/15/2015,0315,1025.60
6/15/2015,0330,1061.84
6/15/2015,0345,1076.00
6/15/2015,0400,1157.28
6/15/2015,0415,1125.36
6/15/2015,0430,1119.92
6/15/2015,0445,1141.20
6/15/2015,0500,1179.52
6/15/2015,0515,1681.92
6/15/2015,0530,2462.88
6/15/2015,0545,2501.92
6/15/2015,0600,2424.08
6/15/2015,0615,2521.12
6/15/2015,0630,2637.60
6/15/2015,0645,2626.88
6/15/2015,0700,2652.08
6/15/2015,0715,2622.00
6/15/2015,0730,2614.88
6/15/2015,0745,2557.28
6/15/2015,0800,2455.76
6/15/2015,0815,2400.88
6/15/2015,0830,2358.48
6/15/2015,0845,2276.56
6/15/2015,0900,2252.48
6/15/2015,0915,2260.88
6/15/2015,0930,2198.32
6/15/2015,0945,2181.12
6/15/2015,1000,2157.76
6/15/2015,1015,2062.64
6/15/2015,1030,2026.56
6/15/2015,1045,2420.56
6/15/2015,1100,2338.40
6/15/2015,1115,1964.00
6/15/2015,1130,1944.72
6/15/2015,1145,1936.32
6/15/2015,1200,2013.04
6/15/2015,1215,1993.04
6/15/2015,1230,2037.92
6/15/2015,1245,2044.56
6/15/2015,1300,2215.04
6/15/2015,1315,2547.04
6/15/2015,1330,2895.68
6/15/2015,1345,2863.12
6/15/2015,1400,2666.80
6/15/2015,1415,2310.88
6/15/2015,1430,1811.92
6/15/2015,1445,1641.68
6/15/2015,1500,1743.92
6/15/2015,1515,1803.52
6/15/2015,1530,2042.48
6/15/2015,1545,2424.32
6/15/2015,1600,2466.56
6/15/2015,1615,2659.92
6/15/2015,1630,2643.92
6/15/2015,1645,2636.88
6/15/2015,1700,2601.04
6/15/2015,1715,2737.92
6/15/2015,1730,2697.28
6/15/2015,1745,2731.04
6/15/2015,1800,2747.04
6/15/2015,1815,2469.20
6/15/2015,1830,2251.04
6/15/2015,1845,2131.12
6/15/2015,1900,2073.04
6/15/2015,1915,2044.56
6/15/2015,1930,1855.04
6/15/2015,1945,1834.24
6/15/2015,2000,1823.52
6/15/2015,2015,1855.04
6/15/2015,2030,1876.56
6/15/2015,2045,1854.40
6/15/2015,2100,1867.12
6/15/2015,2115,1751.04
6/15/2015,2130,1664.64
6/15/2015,2145,1609.68
6/15/2015,2200,1675.28
6/15/2015,2215,1601.92
6/15/2015,2230,1517.52
6/15/2015,2245,1525.60
6/15/2015,2300,1530.32
6/15/2015,2315,1469.92
6/15/2015,2330,1457.52
6/15/2015,2345,1338.88
6/15/2015,2400,1315.04
6/16/2015,0015,1295.92
6/16/2015,0030,1292.56
6/16/2015,0045,1287.36
6/16/2015,0100,1265.12
6/16/2015,0115,1256.80
6/16/2015,0130,1260.32
6/16/2015,0145,1287.20
6/16/2015,0200,1405.04
6/16/2015,0215,1373.44
6/16/2015,0230,1364.48
6/16/2015,0245,1332.80
6/16/2015,0300,1347.04
6/16/2015,0315,1317.36
6/16/2015,0330,1317.52
6/16/2015,0345,1370.72
6/16/2015,0400,1442.96
6/16/2015,0415,1442.48
6/16/2015,0430,1420.72
6/16/2015,0445,1430.80
6/16/2015,0500,1529.44
6/16/2015,0515,2222.48
6/16/2015,0530,2887.60
6/16/2015,0545,2844.08
6/16/2015,0600,2671.60
6/16/2015,0615,2714.00
6/16/2015,0630,2810.96
6/16/2015,0645,2770.80
6/16/2015,0700,2779.52
6/16/2015,0715,2742.72
6/16/2015,0730,2817.76
6/16/2015,0745,2706.88
6/16/2015,0800,2656.80
6/16/2015,0815,2642.72
6/16/2015,0830,2566.08
6/16/2015,0845,2470.08
6/16/2015,0900,2366.96
6/16/2015,0915,2409.92
6/16/2015,0930,2361.60
6/16/2015,0945,2239.36
6/16/2015,1000,2315.36
6/16/2015,1015,2161.20
6/16/2015,1030,2119.52
6/16/2015,1045,2079.28
6/16/2015,1100,2113.92
6/16/2015,1115,2216.80
6/16/2015,1130,2132.72
6/16/2015,1145,2035.44
6/16/2015,1200,2090.24
6/16/2015,1215,2116.00
6/16/2015,1230,2066.80
6/16/2015,1245,2066.48
6/16/2015,1300,2019.68
6/16/2015,1315,2000.80
6/16/2015,1330,2058.96
6/16/2015,1345,2049.84
6/16/2015,1400,2114.80
6/16/2015,1415,2001.76
6/16/2015,1430,1945.36
6/16/2015,1445,1937.76
6/16/2015,1500,2023.84
6/16/2015,1515,2083.20
6/16/2015,1530,2005.92
6/16/2015,1545,2024.40
6/16/2015,1600,2117.68
6/16/2015,1615,2155.36
6/16/2015,1630,2187.04
6/16/2015,1645,2201.52
6/16/2015,1700,2259.60
6/16/2015,1715,2351.20
6/16/2015,1730,2410.16
6/16/2015,1745,2392.80
6/16/2015,1800,2360.40
6/16/2015,1815,2267.28
6/16/2015,1830,2059.60
6/16/2015,1845,2055.52
6/16/2015,1900,2043.36
6/16/2015,1915,2111.36
6/16/2015,1930,2241.60
6/16/2015,1945,2238.24
6/16/2015,2000,2176.32
6/16/2015,2015,2207.76
6/16/2015,2030,2198.96
6/16/2015,2045,2182.24
6/16/2015,2100,2177.20
6/16/2015,2115,2032.64
6/16/2015,2130,1954.08
6/16/2015,2145,1830.24
6/16/2015,2200,1765.04
6/16/2015,2215,1325.36
6/16/2015,2230,1170.32
6/16/2015,2245,1129.60
6/16/2015,2300,1129.28
6/16/2015,2315,1136.64
6/16/2015,2330,1111.76
6/16/2015,2345,1016.32
6/16/2015,2400,1059.20
6/17/2015,0015,1050.56
6/17/2015,0030,1048.00
6/17/2015,0045,1028.72
6/17/2015,0100,1031.60
6/17/2015,0115,1051.36
6/17/2015,0130,1142.08
6/17/2015,0145,1161.04
6/17/2015,0200,1258.72
6/17/2015,0215,1208.16
6/17/2015,0230,1240.08
6/17/2015,0245,1251.28
6/17/2015,0300,1253.76
6/17/2015,0315,1231.20
6/17/2015,0330,1214.40
6/17/2015,0345,1231.76
6/17/2015,0400,1288.96
6/17/2015,0415,1373.12
6/17/2015,0430,1407.44
6/17/2015,0445,1364.16
6/17/2015,0500,1417.92
6/17/2015,0515,1926.72
6/17/2015,0530,2430.88
6/17/2015,0545,2550.32
6/17/2015,0600,2354.80
6/17/2015,0615,2500.80
6/17/2015,0630,2611.20
6/17/2015,0645,2662.24
6/17/2015,0700,2705.36
6/17/2015,0715,2714.08
6/17/2015,0730,2672.48
6/17/2015,0745,2555.68
6/17/2015,0800,2460.48
6/17/2015,0815,2367.60
6/17/2015,0830,2414.80
6/17/2015,0845,2357.60
6/17/2015,0900,2232.80
6/17/2015,0915,2227.36
6/17/2015,0930,2216.16
6/17/2015,0945,2231.04
6/17/2015,1000,2138.72
6/17/2015,1015,2108.72
6/17/2015,1030,2051.84
6/17/2015,1045,2026.56
6/17/2015,1100,2006.64
6/17/2015,1115,1992.48
6/17/2015,1130,2085.20
6/17/2015,1145,2108.80
6/17/2015,1200,2035.12
6/17/2015,1215,1987.76
6/17/2015,1230,1982.00
6/17/2015,1245,1975.12
6/17/2015,1300,1970.56
6/17/2015,1315,1921.84
6/17/2015,1330,2004.00
6/17/2015,1345,2008.08
6/17/2015,1400,1991.44
6/17/2015,1415,1989.36
6/17/2015,1430,1908.16
6/17/2015,1445,1921.68
6/17/2015,1500,1871.28
6/17/2015,1515,1878.48
6/17/2015,1530,1932.16
6/17/2015,1545,1890.00
6/17/2015,1600,1871.04
6/17/2015,1615,1844.64
6/17/2015,1630,2001.68
6/17/2015,1645,2028.32
6/17/2015,1700,2027.68
6/17/2015,1715,2105.84
6/17/2015,1730,2146.96
6/17/2015,1745,2275.12
6/17/2015,1800,2260.96
6/17/2015,1815,2078.64
6/17/2015,1830,1961.44
6/17/2015,1845,2128.72
6/17/2015,1900,2128.64
6/17/2015,1915,2095.20
6/17/2015,1930,2194.96
6/17/2015,1945,2252.64
6/17/2015,2000,2283.36
6/17/2015,2015,2219.60
6/17/2015,2030,2174.48
6/17/2015,2045,2133.20
6/17/2015,2100,2164.56
6/17/2015,2115,2009.84
6/17/2015,2130,1972.00
6/17/2015,2145,1878.00
6/17/2015,2200,1787.92
6/17/2015,2215,1563.20
6/17/2015,2230,1503.76
6/17/2015,2245,1477.36
6/17/2015,2300,1466.08
6/17/2015,2315,1441.84
6/17/2015,2330,1431.20
6/17/2015,2345,1300.88
6/17/2015,2400,1297.44
6/18/2015,0015,1278.64
6/18/2015,0030,1222.88
6/18/2015,0045,1190.40
6/18/2015,0100,1197.76
6/18/2015,0115,1175.84
6/18/2015,0130,1194.16
6/18/2015,0145,1219.44
6/18/2015,0200,1211.52
6/18/2015,0215,1236.32
6/18/2015,0230,1257.20
6/18/2015,0245,1270.16
6/18/2015,0300,1252.64
6/18/2015,0315,1239.12
6/18/2015,0330,1260.16
6/18/2015,0345,1250.64
6/18/2015,0400,1258.80
6/18/2015,0415,1249.36
6/18/2015,0430,1207.92
6/18/2015,0445,1191.68
6/18/2015,0500,1207.44
6/18/2015,0515,1612.48
6/18/2015,0530,1879.04
6/18/2015,0545,1982.72
6/18/2015,0600,1907.76
6/18/2015,0615,1838.48
6/18/2015,0630,1766.00
6/18/2015,0645,1734.40
6/18/2015,0700,1744.32
6/18/2015,0715,1731.12
6/18/2015,0730,1669.60
6/18/2015,0745,1600.72
6/18/2015,0800,1520.64
6/18/2015,0815,1434.00
6/18/2015,0830,1323.52
6/18/2015,0845,1289.68
6/18/2015,0900,1196.24
6/18/2015,0915,1206.80
6/18/2015,0930,1136.00
6/18/2015,0945,1120.16
6/18/2015,1000,1103.12
6/18/2015,1015,1126.88
6/18/2015,1030,1212.32
6/18/2015,1045,1150.32
6/18/2015,1100,1119.04
6/18/2015,1115,1022.88
6/18/2015,1130,943.20
6/18/2015,1145,873.20
6/18/2015,1200,828.00
6/18/2015,1215,832.40
6/18/2015,1230,801.36
6/18/2015,1245,816.08
6/18/2015,1300,788.64
6/18/2015,1315,777.20
6/18/2015,1330,791.92
6/18/2015,1345,781.76
6/18/2015,1400,795.60
6/18/2015,1415,814.08
6/18/2015,1430,815.36
6/18/2015,1445,833.20
6/18/2015,1500,868.88
6/18/2015,1515,875.92
6/18/2015,1530,884.24
6/18/2015,1545,837.60
6/18/2015,1600,663.04
6/18/2015,1615,648.56
6/18/2015,1630,611.12
6/18/2015,1645,645.36
6/18/2015,1700,678.00
6/18/2015,1715,723.68
6/18/2015,1730,743.20
6/18/2015,1745,773.60
6/18/2015,1800,841.12
6/18/2015,1815,899.60
6/18/2015,1830,962.88
6/18/2015,1845,1049.76
6/18/2015,1900,1070.00
6/18/2015,1915,1178.24
6/18/2015,1930,1256.64
6/18/2015,1945,1311.52
6/18/2015,2000,1406.72
6/18/2015,2015,1396.16
6/18/2015,2030,1395.68
6/18/2015,2045,1410.24
6/18/2015,2100,1368.40
